cow,date,hour,in_alleys,rest,eat,activity_level,label,oestrus,lameness,mastitis,other_disease,ok,physio_label
151,2015-03-12,15,1801.824,1785.431,12.744,-117.00481,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-12,16,2667.694,572.056,360.249,446.56274,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-12,17,558.826,1677.788,1363.385,276.14262,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-12,18,357.16,2881.407,353.694,-457.02653,disturbance,0.0,0.0,1.0,0.0,0,mastitis
151,2015-03-12,19,423.622,122.504,3053.873,1322.23026,disturbance,1.0,0.0,0.0,0.0,0,oestrus
151,2015-03-12,20,8.818,3591.181,0.0,-824.56075,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-12,21,20.934,3579.065,0.0,-819.83551,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-12,22,900.674,1304.782,1368.619,418.82796,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-12,23,508.518,2307.028,784.453,-119.7833,disturbance,0.0,0.0,1.0,0.0,0,mastitis
151,2015-03-12,24,421.241,3101.082,76.574,-613.68922,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-13,1,419.995,3113.37,53.418,-626.44034,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-13,2,366.119,3111.08,38.55,-640.77836,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-13,3,509.407,2862.974,206.136,-490.40178,disturbance,1.0,0.0,0.0,0.0,0,oestrus
151,2015-03-13,4,1237.176,717.516,1567.108,691.10484,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-13,5,961.956,2309.69,319.543,-243.10768,disturbance,1.0,0.0,0.0,0.0,0,oestrus
151,2015-03-13,6,941.641,169.44,2461.946,1145.70868,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-13,7,3070.043,73.028,456.928,666.3202,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-13,8,380.533,2351.481,867.985,-115.40165,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-13,9,444.394,3056.81,98.795,-590.46936,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-13,10,152.01,0.0,3447.989,1472.47698,disturbance,0.0,0.0,1.0,0.0,0,mastitis
151,2015-03-13,11,327.3,2.204,3165.782,1381.48952,disturbance,1.0,0.0,0.0,0.0,0,oestrus
151,2015-03-13,12,251.637,2351.66,996.702,-82.00504,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-13,13,355.256,553.952,2690.791,1059.56422,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-13,14,641.095,718.364,2240.54,878.37828,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-13,15,1734.775,1123.62,741.604,330.60508,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-13,16,250.39,834.043,2515.566,904.77023,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-13,17,2.201,3597.798,0.0,-827.14138,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-13,18,853.015,367.281,2349.435,1038.77047,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-13,19,635.023,2326.383,638.593,-165.25535,disturbance,0.0,0.0,0.0,1.0,0,other_disease
151,2015-03-13,20,87.487,3512.512,0.0,-793.87984,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-13,21,67.122,3532.877,0.0,-801.82219,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-13,22,122.685,1150.7,0.0,-245.0314,disturbance,0.0,0.0,1.0,0.0,0,mastitis
151,2015-03-13,23,11.0,3588.999,0.0,-823.70977,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-13,24,11.547,3588.452,0.0,-823.49644,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-14,1,8.805,3591.194,0.0,-824.56582,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,2,77.543,3522.456,0.0,-797.758,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,3,192.503,3407.496,0.0,-752.9236,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,4,13.203,3586.796,0.0,-822.8506,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,5,11.545,3588.454,0.0,-823.49722,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,6,1320.647,1326.788,952.564,306.21916,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,7,197.621,0.0,3402.378,1460.61812,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,8,1053.072,612.948,1881.656,817.809,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,9,13.769,3586.23,0.0,-822.62986,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,10,169.05,3292.21,138.739,-671.88992,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,11,1056.928,1129.594,1390.331,493.24088,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,12,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,13,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,14,1351.209,271.39,1883.609,944.88952,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,15,2368.288,155.95,1075.761,794.8772,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,16,655.332,3.856,2936.393,1337.2513,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,17,785.73,770.366,1989.344,784.0571,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,18,310.391,3289.608,0.0,-706.94728,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,19,17.603,3582.396,0.0,-821.1346,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,20,63.814,3536.185,0.0,-803.11231,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,21,67.122,3532.877,0.0,-801.82219,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,22,578.224,1308.515,1713.26,511.12659,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,23,902.194,2543.447,154.358,-375.81141,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-14,24,226.71,3373.289,0.0,-739.58287,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,1,30.248,3569.751,0.0,-816.20305,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,2,42.911,3557.088,0.0,-811.26448,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,3,93.517,3506.482,0.0,-791.52814,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,4,24.21,3575.789,0.0,-818.55787,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,5,20.341,3579.658,0.0,-820.06678,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,6,1705.311,1701.57,193.118,-37.40178,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,7,840.65,13.765,2745.584,1284.48333,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,8,197.866,0.0,3402.133,1460.55442,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,9,407.806,1072.999,2119.194,708.52067,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,10,8.815,3591.184,0.0,-824.56192,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,11,6.605,3593.394,0.0,-825.42382,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,12,2047.679,957.639,593.576,356.67359,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,13,2854.926,49.057,664.078,724.41781,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,14,2315.211,0.0,1284.788,910.04472,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,15,1693.825,0.0,1906.174,1071.60508,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,16,115.773,0.0,3484.226,1481.8986,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,17,287.659,0.0,3306.827,1434.89278,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,18,203.815,3357.364,38.82,-723.27892,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,19,563.325,1804.902,1226.263,190.035,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,20,541.384,2147.385,911.23,-24.56051,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,21,74.866,3456.845,68.288,-754.41483,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,22,65.795,3533.101,1.103,-801.62277,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,23,117.001,3477.488,4.407,-779.25114,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-15,24,8.811,3591.188,0.0,-824.56348,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,1,70.761,3529.238,0.0,-800.40298,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,2,227.046,3213.347,159.606,-635.70793,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,3,11.556,3588.443,0.0,-823.49293,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,4,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,5,75.95,3524.049,0.0,-798.37927,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,6,1376.776,966.171,1252.655,524.17993,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,7,361.98,990.174,2247.845,774.27168,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,8,7.155,3592.844,0.0,-825.20932,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,9,190.49,1344.322,2065.187,588.66288,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,10,319.421,17.647,3225.414,1401.72243,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,11,191.819,1648.352,1759.828,390.69784,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,12,90.908,3509.091,0.0,-792.54565,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,13,419.015,1011.168,2169.816,745.79648,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,14,445.861,1159.894,1994.244,642.14462,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,15,775.945,2824.054,0.0,-525.38122,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,16,1019.256,0.0,2551.52,1234.71936,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,17,846.619,54.794,2626.125,1225.82892,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,18,116.666,2497.905,985.428,-141.97183,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,19,15.97,3584.029,0.0,-821.77147,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,20,33.013,3566.986,0.0,-815.1247,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,21,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,22,19.803,3580.196,0.0,-820.2766,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,23,3.301,3596.698,0.0,-826.71238,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-16,24,955.488,366.19,2261.794,1018.60786,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-17,1,494.801,3105.198,0.0,-635.02738,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-17,2,180.43,3419.569,0.0,-757.63207,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-17,3,150.17,3449.829,0.0,-769.43347,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-17,4,50.616,3549.383,0.0,-808.25953,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-17,5,48.413,3551.586,0.0,-809.1187,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-17,6,1490.626,798.914,1310.459,605.14272,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-17,7,288.712,0.0,3311.287,1436.93446,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-17,8,298.502,3271.48,28.918,-692.53452,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-17,9,0.0,3599.999,0.0,-827.99977,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-17,10,1471.052,460.846,1668.101,829.97616,disturbance,1.0,0.0,0.0,0.0,0,oestrus
151,2015-03-17,11,384.746,0.0,3127.91,1375.28156,disturbance,0.0,0.0,1.0,0.0,0,mastitis
151,2015-03-17,12,129.346,0.0,3470.653,1478.36962,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-17,13,643.167,0.0,2956.832,1344.77616,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-17,14,621.101,1827.431,1151.467,162.68317,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-17,15,1496.92,1059.584,937.964,389.74776,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-17,16,411.687,54.347,3133.965,1369.63541,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-17,17,124.881,3475.118,0.0,-779.29618,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-17,18,263.336,3313.833,9.584,-716.02255,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-17,19,363.351,1048.042,2188.606,736.30102,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-17,20,0.0,3599.999,0.0,-827.99977,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-17,21,0.0,3599.999,0.0,-827.99977,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-17,22,849.448,2496.589,253.962,-331.63975,disturbance,1.0,0.0,0.0,0.0,0,oestrus
151,2015-03-17,23,425.176,1148.459,2026.364,654.95547,disturbance,1.0,0.0,0.0,0.0,0,oestrus
151,2015-03-17,24,128.37,3471.629,0.0,-777.93547,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-18,1,20.923,3579.076,0.0,-819.8398,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,2,30.293,3569.706,0.0,-816.1855,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,3,20.908,3579.091,0.0,-819.84565,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,4,37.98,3562.019,0.0,-813.18757,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,5,82.042,3517.957,0.0,-796.00339,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,6,1622.378,331.198,1646.423,874.9026,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,7,325.517,463.158,2811.324,1126.31246,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,8,239.756,3360.243,0.0,-734.49493,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,9,1080.336,2284.692,97.633,-311.61954,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,10,86.238,0.0,3513.761,1489.5777,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,11,171.978,521.234,2906.787,1128.4832,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,12,129.346,0.0,3470.653,1478.36962,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,13,45.465,0.0,694.793,299.08746,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,14,1250.525,118.467,2201.102,1097.29943,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,15,2359.626,876.976,363.397,328.46242,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,16,193.386,1.111,3405.502,1460.99707,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,17,81.518,3479.504,38.977,-770.8727,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,18,49.21,3550.789,0.0,-808.80787,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,19,691.245,630.891,2272.349,919.88085,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,20,678.186,2844.063,77.75,-512.96973,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,21,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,22,5.503,3594.496,0.0,-825.8536,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,23,12.114,3587.885,0.0,-823.27531,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-18,24,4.406,3595.593,0.0,-826.28143,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-19,1,17.628,3582.371,0.0,-821.12485,disturbance,1.0,0.0,0.0,0.0,0,oestrus
151,2015-03-19,2,4.959,3595.04,0.0,-826.06576,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-19,3,323.884,3276.115,0.0,-701.68501,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-19,4,44.618,3555.381,0.0,-810.59875,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-19,5,87.045,3512.954,0.0,-794.05222,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-19,6,1121.604,1100.465,1377.93,505.08029,disturbance,1.0,0.0,0.0,0.0,0,oestrus
151,2015-03-19,7,802.395,692.705,1984.62,802.60145,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-19,8,0.0,3599.999,0.0,-827.99977,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-19,9,261.26,3338.739,0.0,-726.10837,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-19,10,342.367,1512.824,1744.808,439.64856,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-19,11,101.269,0.0,3498.73,1485.66964,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-19,12,570.258,432.993,2592.32,1080.42729,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-19,13,399.307,1893.506,1307.186,177.40086,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-19,14,244.61,1599.636,1755.753,408.63758,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-19,15,1713.265,1795.161,91.573,-100.30397,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-19,16,203.627,0.0,3396.372,1459.05656,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-19,17,371.578,1234.333,1957.605,597.74999,disturbance,1.0,0.0,0.0,0.0,0,oestrus
151,2015-03-19,18,106.013,3493.986,0.0,-786.6547,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-19,19,280.976,856.886,2456.07,879.42178,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-19,20,359.383,3230.684,9.932,-681.3846,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-19,21,54.06,3545.939,0.0,-806.91637,disturbance,1.0,0.0,0.0,0.0,0,oestrus
151,2015-03-19,22,851.14,1658.854,1072.92,205.27238,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-19,23,354.397,1452.53,1793.072,475.71186,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-19,24,88.213,3493.039,18.747,-781.41115,disturbance,0.0,1.0,0.0,0.0,0,lameness
151,2015-03-20,1,155.351,3425.361,19.287,-754.87633,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,2,201.776,3364.04,34.183,-727.08818,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,3,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,4,71.124,3528.875,0.0,-800.26141,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,5,31.416,3565.279,3.304,-813.59993,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,6,2293.623,56.343,1250.033,879.03465,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,7,625.618,31.48,2942.901,1328.8769,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,8,699.736,2815.799,68.453,-506.92575,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,9,215.007,3384.992,0.0,-744.14704,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,10,96.983,3503.016,0.0,-790.1764,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,11,135.164,115.561,3349.274,1401.74229,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,12,815.141,867.27,1899.881,728.90048,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,13,510.929,968.949,2120.121,749.34119,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,14,655.336,467.262,2477.401,1037.89192,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,15,2576.946,523.313,499.74,501.84017,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,16,283.497,0.0,3316.502,1438.29036,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,17,896.304,2506.191,160.426,-365.63637,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,18,17.656,3582.343,0.0,-821.11393,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,19,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,20,22.04,3577.959,0.0,-819.40417,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,21,12.667,3587.332,0.0,-823.05964,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,22,169.895,1055.892,2345.535,769.45274,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,23,511.145,1204.441,1884.413,596.21523,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-20,24,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,1,349.606,3250.393,0.0,-691.65343,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,2,485.994,3114.005,0.0,-638.46211,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,3,159.684,3440.315,0.0,-765.72301,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,4,154.766,3445.233,0.0,-767.64103,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,5,324.836,3275.163,0.0,-701.31373,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,6,1750.022,326.225,1523.752,844.94761,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,7,504.036,0.0,3095.963,1380.95022,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,8,185.72,2067.411,1346.868,119.89523,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,9,182.218,1.106,3416.675,1463.904,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,10,503.667,6.075,3047.724,1359.23355,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,11,273.821,1671.468,1654.71,354.35192,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,12,465.75,1761.906,1318.218,222.93318,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,13,157.719,3441.177,0.0,-766.23567,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,14,183.748,3416.251,0.0,-756.33805,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,15,892.707,596.436,2110.856,892.21236,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,16,255.306,857.999,2486.694,887.92067,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,17,18.745,3581.254,0.0,-820.68922,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,18,402.389,854.86,2316.856,840.84396,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,19,844.7,2240.186,515.113,-163.74332,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,20,207.12,3389.028,3.851,-744.71982,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,21,24.242,3575.757,0.0,-818.54539,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,22,1409.239,409.396,1719.682,853.5836,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,23,148.647,3443.645,7.707,-765.01789,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-21,24,259.304,3290.594,50.101,-694.30556,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,1,160.116,3398.605,41.278,-738.72383,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,2,143.624,3443.172,13.203,-763.40446,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,3,177.208,3072.821,349.97,-531.40815,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,4,121.622,3460.211,18.166,-768.75929,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,5,219.479,3267.755,112.765,-669.10571,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,6,1591.526,24.816,1983.657,1082.07242,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,7,482.602,1.098,3116.299,1385.80936,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,8,392.944,999.738,2207.317,760.00444,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,9,554.011,18.179,3020.103,1352.90385,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,10,199.908,1384.905,2015.186,559.83525,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,11,10.46,3589.539,0.0,-823.92037,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,12,22.881,3577.118,0.0,-819.07618,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,13,130.181,3469.818,0.0,-777.22918,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,14,246.789,400.872,2952.338,1187.26764,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,15,1430.088,0.0,2169.911,1140.1767,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,16,1014.075,35.843,2492.743,1200.96017,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,17,583.479,3.302,2986.217,1346.80832,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,18,164.712,3386.654,48.633,-732.15064,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,19,447.208,2863.46,289.331,-465.5235,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,20,390.22,2824.421,385.358,-425.33127,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,21,7.696,3592.303,0.0,-824.99833,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,22,902.64,2368.696,308.863,-270.65522,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,23,709.725,2146.835,743.439,-67.97167,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-22,24,222.95,3369.897,7.152,-736.40047,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-23,1,70.893,3529.106,0.0,-800.3515,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-23,2,189.351,3410.648,0.0,-754.15288,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-23,3,165.081,3422.816,12.102,-755.75188,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-23,4,193.691,3289.677,116.631,-676.65013,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-23,5,18.718,3570.837,10.444,-813.91115,control,0.0,0.0,0.0,0.0,1,ok
151,2015-03-23,6,1612.959,943.928,1043.112,479.07704,control,0.0,0.0,0.0,0.0,1,ok
